IssuerId,IssuerId2,BusinessDate,StateCode,SourceName,NetworkName,NetworkURL,custnum,MarketCoverage,DentalOnlyPlan
86246,86246,2019-10-01,KS,SERFF,Ameritas PPO Dental Network,http://www.standard.com,13,,
93384,93384,2019-10-01,KS,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
94248,94248,2019-10-01,KS,SERFF,Preferred Care Blue National Plus,http://www.bluekc.com/qhp/2019-10-01/nationalplus.html,14,,
94248,94248,2019-10-01,KS,SERFF,BlueSelect National Plus with Walmart,http://www.bluekc.com/qhp/2019-10-01/wnationalplus.html,13,,
94248,94248,2019-10-01,KS,SERFF,BlueSelect National Plus with EAN,http://www.bluekc.com/qhp/2019-10-01/eannationalplus.html,13,,
94248,94248,2019-10-01,KS,SERFF,BlueSelect EAN,http://www.bluekc.com/qhp/2019-10-01/ean.html,13,,
94248,94248,2019-10-01,KS,SERFF,BlueSelect Walmart,http://www.bluekc.com/qhp/2019-10-01/wonly.html,13,,
95038,95038,2019-10-01,KS,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,,
95038,95038,2019-10-01,KS,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
16205,16205,2019-10-01,ME,SERFF,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,14,,
16205,16205,2019-10-01,ME,SERFF,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,15,,
16205,16205,2019-10-01,ME,SERFF,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,16,,
20974,20974,2019-10-01,ME,SERFF,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,,
28804,28804,2019-10-01,ME,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
33653,33653,2019-10-01,ME,SERFF,Maine Statewide Network,http://www.healthoptions.org/Search-provider,13,,
46874,46874,2019-10-01,ME,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,,
48396,48396,2019-10-01,ME,SERFF,Pathway X Enhanced,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBI,14,,
48396,48396,2019-10-01,ME,SERFF,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBG,15,,
48396,48396,2019-10-01,ME,SERFF,Blue Choice PPO and Dental Complete,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBL,16,,
48396,48396,2019-10-01,ME,SERFF,HMO Maine and Dental Complete,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBB,13,,
48396,48396,2019-10-01,ME,SERFF,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,14,,
70024,70024,2019-10-01,ME,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,,
76302,76302,2019-10-01,ME,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,,
76302,76302,2019-10-01,ME,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,15,,
78496,78496,2019-10-01,ME,SERFF,Indemnity,Indemnity,16,,
86432,86432,2019-10-01,ME,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,,
96667,96667,2019-10-01,ME,SERFF,Harvard Pilgrim Health Care Full Network,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3465439,13,,
96667,96667,2019-10-01,ME,SERFF,Maine's Choice Network,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3473795,13,,
11083,11083,2019-10-01,MI,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2,13,,
11103,11103,2019-10-01,MI,SERFF,First Commonwealth - Individual,https://dentalexchange.guardianlife.com/providersearch,13,,
12858,12858,2019-10-01,MI,SERFF,DenteMax,https://www.truassure.com/find-a-provider,13,,
15560,15560,2019-10-01,MI,SERFF,Dental DNoA Preferred Network,http://www.bcbsm.com/tools/find-a-doctor.html?network=dental,13,,
15560,15560,2019-10-01,MI,SERFF,PPO Trust,http://www.bcbsm.com/index/common/marketplace/2019-10-01/ppo.html,13,,
15560,15560,2019-10-01,MI,SERFF,PPO Trust,http://www.bcbsm.com/index/common/marketplace/2019-10-01/group-ppo.html,14,,
15560,15560,2019-10-01,MI,SERFF,Southeast Michigan Local Network,http://www.bcbsm.com/index/common/marketplace/2019-10-01/metro-detroit-epo.html,15,,
26380,26380,2019-10-01,MI,SERFF,Combined Dental Network,www.dentemax.com; www.stratose.com/find-a-provider,16,,
27093,27093,2019-10-01,MI,SERFF,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,13,,
29241,29241,2019-10-01,MI,SERFF,PPO Network - Indv,http://priorityhealth.prismisp.com/,13,,
29698,29698,2019-10-01,MI,SERFF,HMO/POS Network,http://priorityhealth.prismisp.com/,13,,
29698,29698,2019-10-01,MI,SERFF,HMO Spectrum Health Partners Network,http://www.priorityhealth.com/spectrum-health-partners-network?utm_source=FFM&utm_content=SHP_network&utm_campaign=2019-10-01OEP,14,,
31256,31256,2019-10-01,MI,SERFF,DENCAP Dental Plans Provider Network,http://www.dencap.com,15,,
34620,34620,2019-10-01,MI,SERFF,Harbor Choice Individual HMO Network,https://www.harborhealthchoice.com/ProviderDirectory,13,,
34620,34620,2019-10-01,MI,SERFF,Harbor Choice Plus Individual HMO Network,https://www.harborhealthchoice.com/ProviderDirectory,14,,
35700,35700,2019-10-01,MI,SERFF,DenteMax,http://www.bestlife.com/exchange/dentemax.html,13,,
36380,36380,2019-10-01,MI,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,,
37651,37651,2019-10-01,MI,SERFF,HAP HMO Full Network,https://www.choosehap.org/find-a-hap-doctor,14,,
37651,37651,2019-10-01,MI,SERFF,Henry Ford Choice,https://www.choosehap.org/find-a-hap-doctor,13,,
37651,37651,2019-10-01,MI,SERFF,Genesys Choice,https://www.choosehap.org/find-a-hap-doctor,13,,
38791,38791,2019-10-01,MI,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,,
46016,46016,2019-10-01,MI,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
46275,46275,2019-10-01,MI,SERFF,Detroit HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=813,13,,
46275,46275,2019-10-01,MI,SERFF,Michigan HMOx,https://www.humana.com/finder/search?customerID=1102&pfpkey=1022,13,,
47007,47007,2019-10-01,MI,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,14,,
47638,47638,2019-10-01,MI,SERFF,Retailers Insurance Company Dental Network,www.deltadental.com,15,,
47822,47822,2019-10-01,MI,SERFF,Dentemax,www.securiandental.com,13,,
53678,53678,2019-10-01,MI,SERFF,DenteMax Plus,http://www.alwayscarebenefits.com/comm/providers/MIDentalProviderDirectory.pdf,13,,
58594,58594,2019-10-01,MI,SERFF,Meridian Choice (Bronson),http://www.mhplan.com/meridianchoice/providers/index.php?location=provider&page=providerdirectory_live,14,,
58594,58594,2019-10-01,MI,SERFF,Meridian Choice (Michigan),http://www.mhplan.com/meridianchoice/providers/index.php?location=provider&page=providerdirectory_live,15,,
60829,60829,2019-10-01,MI,SERFF,Traditional,http://www.phphealthanswers.com/traditional-network-plans,16,,
60829,60829,2019-10-01,MI,SERFF,Exclusive,http://www.phphealthanswers.com/exclusive-network-plans,13,,
61465,61465,2019-10-01,MI,SERFF,United of Omaha Network,www.mutualofomaha.com/dental,14,,
62294,62294,2019-10-01,MI,SERFF,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,15,,
63631,63631,2019-10-01,MI,SERFF,MI SHOP Choice,http://www.uhc.com/find-a-physician/shopmichoice,13,,
63631,63631,2019-10-01,MI,SERFF,MI SHOP Navigate,http://www.uhc.com/find-a-physician/shopminavigate,14,,
63641,63641,2019-10-01,MI,SERFF,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,13,,
63641,63641,2019-10-01,MI,SERFF,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,13,,
63641,63641,2019-10-01,MI,SERFF,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,13,,
66587,66587,2019-10-01,MI,SERFF,DentalGuard Preferred - Individual,https://dentalexchange.guardianlife.com/providersearch,13,,
67183,67183,2019-10-01,MI,SERFF,Total Health Care Network,http://providersearch.thcmi.com/,13,,
67577,67577,2019-10-01,MI,SERFF,Alliance Health and Life,https://www.choosehap.org/find-a-hap-doctor,13,,
71667,71667,2019-10-01,MI,SERFF,MI IEX Compass,http://www.uhc.com/find-a-physician/xmicompass,14,,
74709,74709,2019-10-01,MI,SERFF,Lincoln DentalConnect?,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",13,,
74917,74917,2019-10-01,MI,SERFF,MHP Commercial Provider Network,http://www.mclarenhealthplan.org/McLarenHealthPlan/FindaDoctormhp.aspx,13,,
75936,75936,2019-10-01,MI,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
79116,79116,2019-10-01,MI,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,,
30751,30751,2019-10-01,MT,SERFF,Blue Cross Blue Shield Montana Dental Network,http://www.bcbs-mt.com/provider_finder/dental.html,13,,
30751,30751,2019-10-01,MT,SERFF,Blue Focus POS,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=BLC&entryPt=MKT,13,,
30751,30751,2019-10-01,MT,SERFF,Blue Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=PPO&entryPt=SHOP,13,,
32225,32225,2019-10-01,MT,SERFF,Engage,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=255&clientprodcode=125504,13,,
59110,59110,2019-10-01,MT,SERFF,Indemnity,Indemnity,13,,
59968,59968,2019-10-01,MT,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
70415,70415,2019-10-01,MT,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,,
71788,71788,2019-10-01,MT,SERFF,Delta Dental PPO,www.deltadentalins.com/find-a-dentist,14,,
93895,93895,2019-10-01,MT,SERFF,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,15,,
15438,15438,2019-10-01,NE,SERFF,OA_POS_Nebraska,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124004,13,,
15438,15438,2019-10-01,NE,SERFF,POS_CHI Health Omaha Powered by UniNet,http://nesmallgroup.coventryproviders.com,13,,
15438,15438,2019-10-01,NE,SERFF,POS_MIPPA,http://nesmallgroup.coventryproviders.com,14,,
15438,15438,2019-10-01,NE,SERFF,OA_HMO_CHI Health Omaha,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124001,13,,
15438,15438,2019-10-01,NE,SERFF,OA_POS_MIPPA,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124003,13,,
15438,15438,2019-10-01,NE,SERFF,POS_Methodist Health Partners,http://nesmallgroup.coventryproviders.com,13,,
15438,15438,2019-10-01,NE,SERFF,POS_Nebraska Health Network,http://nesmallgroup.coventryproviders.com,13,,
15438,15438,2019-10-01,NE,SERFF,OA_HMO_Methodist HealthPartners,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124002,14,,
15438,15438,2019-10-01,NE,SERFF,OA_HMO_Nebraska Health Network,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124005,13,,
20305,20305,2019-10-01,NE,SERFF,Midlands Choice,https://www.medica.com/insureproviders,13,,
26099,26099,2019-10-01,NE,SERFF,United of Omaha Network,www.mutualofomaha.com/dental,14,,
29678,29678,2019-10-01,NE,SERFF,NEtwork BLUE PPO,http://nebraskablue.prismisp.com,13,,
36768,36768,2019-10-01,NE,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,,
44751,44751,2019-10-01,NE,SERFF,NE IEX Compass,http://www.uhc.com/find-a-physician/xnecompass,14,,
45550,45550,2019-10-01,NE,SERFF,Delta Dental PPO plus Premier,http://www.deltadentalne.org/findADentist,15,,
48282,48282,2019-10-01,NE,SERFF,DenteMax,https://www.truassure.com/find-a-provider,13,,
50022,50022,2019-10-01,NE,SERFF,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,13,,
64117,64117,2019-10-01,NE,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,,
64117,64117,2019-10-01,NE,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
78502,78502,2019-10-01,NE,SERFF,"DenteMax, LLC",www.dentemax.com,13,,
88667,88667,2019-10-01,NE,SERFF,Preferred Dentist Program-PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
99568,99568,2019-10-01,NE,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,,
19304,19304,2019-10-01,NH,SERFF,New Hampshire Statewide Network,http://www.healthoptions.org/Search-provider,13,,
21709,21709,2019-10-01,NH,SERFF,Ameritas PPO Dental Network,www.standard.com,13,,
36773,36773,2019-10-01,NH,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
44500,44500,2019-10-01,NH,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
57601,57601,2019-10-01,NH,SERFF,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,13,,
59025,59025,2019-10-01,NH,SERFF,Harvard Pilgrim Health Care of NE HMO,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3465439,13,Individual,No
59025,59025,2019-10-01,NH,SERFF,Harvard Pilgrim Health Care of NE ElevateHealth,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3469771,13,SHOP (Small Group),No
59025,59025,2019-10-01,NH,SERFF,Harvard Pilgrim Health Care of NE New Hampshire Network,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3472787,13,Individual,No
61163,61163,2019-10-01,NH,SERFF,HMO,http://minutemanhealth.org/members/doctor-pharmacy-search,13,Individual,No
61163,61163,2019-10-01,NH,SERFF,HMO Extended,http://minutemanhealth.org/members/doctor-pharmacy-search,13,Individual,No
72953,72953,2019-10-01,NH,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,No
72953,72953,2019-10-01,NH,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,Individual,No
74839,74839,2019-10-01,NH,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),No
75841,75841,2019-10-01,NH,SERFF,Granite State Health Plan,http://ambetter.nhhealthyfamilies.com/findadoc,13,Individual,No
81787,81787,2019-10-01,NH,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,Individual,No
82708,82708,2019-10-01,NH,SERFF,Dentegra Dental PPO,www.dentegra.com/find-a-dentist,13,Individual,No
87701,87701,2019-10-01,NH,SERFF,Delta Dental PPO,http://www.nedelta.com/localdentistsearch,13,Individual,No
96751,96751,2019-10-01,NH,SERFF,Pathway X Enhanced,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YGT,13,Individual,No
96751,96751,2019-10-01,NH,SERFF,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YGP,14,Individual,No
14417,14417,2019-10-01,NM,SERFF,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,Individual,No
19722,19722,2019-10-01,NM,SERFF,Molina Healthcare of New Mexico Marketplace Plans,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=nm&Coverage=MMP,13,Individual,No
26075,26075,2019-10-01,NM,SERFF,BEST Life DM,http://www.bestlife.com/exchange/dentemax.html,13,Individual,No
57173,57173,2019-10-01,NM,SERFF,"Presbyterian Network, Inc.",http://www.phs.org/directory,13,Individual,No
72034,72034,2019-10-01,NM,SERFF,CHRISTUS Health Plan NM,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_2019-10-011112_0919_with_cover.pdf,13,Individual,No
75605,75605,2019-10-01,NM,SERFF,BlueCare Dental PPO,http://www.bcbsnm.com/provider_finder/important_info_dental.html,14,Individual,No
75605,75605,2019-10-01,NM,SERFF,PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=PPO&entryPt=MKT,13,Individual,No
75605,75605,2019-10-01,NM,SERFF,Community HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=CNN&entryPt=MKT,13,Individual,No
93091,93091,2019-10-01,NM,SERFF,My NMHC Network,http://mynmhc.org/Find_a_Doctor.aspx,13,Individual,No
12553,12553,2019-10-01,NV,SERFF,Delta Dental PPO,https://www.deltadentalins.com/find-a-dentist,13,Individual,No
16698,16698,2019-10-01,NV,SERFF,Premier HMO North Network,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,13,Individual,No
16698,16698,2019-10-01,NV,SERFF,Prominence HealthFirst HMO Network (ChoicePlus),http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,14,Individual,No
16698,16698,2019-10-01,NV,SERFF,Prominence HMO Network (HCP),http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,13,Individual,No
16698,16698,2019-10-01,NV,SERFF,Prominence HMO WellHealth Network,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,13,Individual,No
33670,33670,2019-10-01,NV,SERFF,Dental Prime,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP,14,Individual,No
33670,33670,2019-10-01,NV,SERFF,Pathway X - PPO and Dental Prime,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,13,Individual,No
34962,34962,2019-10-01,NV,SERFF,DeltaCare DHMO,https://www.deltadentalins.com/find-a-dentist,13,Individual,No
43126,43126,2019-10-01,NV,SERFF,NDB Network - SA1MC,http://nevadadentalbenefits.com/find_dentist.php,13,Individual,No
43126,43126,2019-10-01,NV,SERFF,NDB Network - SA2MC,http://nevadadentalbenefits.com/find_dentist.php,13,SHOP (Small Group),No
53694,53694,2019-10-01,NV,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,Individual,No
60156,60156,2019-10-01,NV,SERFF,Pathway X - HMO and Dental Prime,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,13,Individual,No
75719,75719,2019-10-01,NV,SERFF,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,13,Individual,No
88671,88671,2019-10-01,NV,SERFF,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,Individual,No
95865,95865,2019-10-01,NV,SERFF,HPN HMO - On Exchange,http://www.myhpnonline.com/,13,Individual,Yes
16204,16204,2019-10-01,OH,SERFF,InHealth Network,http://inhealthohio.org/you-need-to-know/provider-network,13,Individual,Yes
20126,20126,2019-10-01,OH,SERFF,HealthSpan Select,http://www.healthspan.org/findaprovider,13,SHOP (Small Group),Yes
23340,23340,2019-10-01,OH,SERFF,Mercy HMO Network,https://providersearch.medmutual.com/default.aspx?product=SM%2b,13,SHOP (Small Group),Yes
23340,23340,2019-10-01,OH,SERFF,Promedica HMO Network,https://providersearch.medmutual.com/default.aspx?product=SM%2b,13,Individual,Yes
23340,23340,2019-10-01,OH,SERFF,Dentemax Network,http://www2.dentemax.com/Members/FindADentist.aspx,14,SHOP (Small Group),Yes
26734,26734,2019-10-01,OH,SERFF,Premier Health Plan,http://www.premierhealthplan.org/Find-a-Doctor,13,Individual,No
28162,28162,2019-10-01,OH,SERFF,AultCare Select PPO,http://www.aultcare.com/exchangeproviders,13,SHOP (Small Group),Yes
28162,28162,2019-10-01,OH,SERFF,Aultra Dental,http://www.aultragroup.com/Application/UCLCM/l/Members/4/29/aultradentalProviderDirectory/aultragroup/UCPortal.aspx,13,Individual,Yes
29276,29276,2019-10-01,OH,SERFF,Pathway X Tiered Hospital and Dental Prime,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JWR,13,Individual,No
29276,29276,2019-10-01,OH,SERFF,Pathway X HMO and Dental Prime,http://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JWV,13,Individual,No
29276,29276,2019-10-01,OH,SERFF,Blue Access and Dental Prime,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JWJ,13,Individual,No
29276,29276,2019-10-01,OH,SERFF,Dental Prime,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP,13,Individual,Yes
30042,30042,2019-10-01,OH,SERFF,Network 1,http://www.superiordental.com/findDentist.asp,13,Individual,No
31410,31410,2019-10-01,OH,SERFF,DenteMax Plus,http://www.alwayscarebenefits.com/comm/providers/OHDentalProviderDirectory.pdf,13,SHOP (Small Group),Yes
32795,32795,2019-10-01,OH,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),No
33931,33931,2019-10-01,OH,SERFF,OH IEX Compass,http://www.uhc.com/find-a-physician/xohcompass,13,SHOP (Small Group),Yes
34964,34964,2019-10-01,OH,SERFF,DentaQuest of USA Insurance Company Inc,http://www.dentaquest.com/marketplace/oh/,13,Individual,Yes
34968,34968,2019-10-01,OH,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
47509,47509,2019-10-01,OH,SERFF,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,13,Individual,No
52664,52664,2019-10-01,OH,SERFF,SCConnect,http://findadoctor.arvatocim.com/Search.aspx?Summa=&Network=SEFI&PlanName=SC+Connect+(Fully+-+Insured)&ProvType=PHY&SearchOption=Name&Miles=25,13,Individual,Yes
52664,52664,2019-10-01,OH,SERFF,SCSelect,http://findadoctor.arvatocim.com/Search.aspx?Summa=&Network=SEFI&PlanName=SC+Select+(Fully+-+Insured)&ProvType=PHY&SearchOption=Name&Miles=25,13,SHOP (Small Group),Yes
55371,55371,2019-10-01,OH,SERFF,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
58255,58255,2019-10-01,OH,SERFF,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,13,SHOP (Small Group),Yes
58255,58255,2019-10-01,OH,SERFF,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,13,Individual,No
58255,58255,2019-10-01,OH,SERFF,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,13,SHOP (Small Group),No
59401,59401,2019-10-01,OH,SERFF,Managed DentalGuard,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
64156,64156,2019-10-01,OH,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,Individual,Yes
64353,64353,2019-10-01,OH,SERFF,Molina Exchange Network,http://www.molinahealthcare.com,14,SHOP (Small Group),Yes
65869,65869,2019-10-01,OH,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,15,Individual,Yes
65869,65869,2019-10-01,OH,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
66083,66083,2019-10-01,OH,SERFF,Cincinnati/Northern KY HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=750,13,SHOP (Small Group),No
66083,66083,2019-10-01,OH,SERFF,Dayton HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=814,13,Individual,No
66083,66083,2019-10-01,OH,SERFF,Cleveland HMOx,https://www.humana.com/finder/search?customerId=1109&pfpkey=1030,13,SHOP (Small Group),Yes
67129,67129,2019-10-01,OH,SERFF,OAMC_Ohio,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,SHOP (Small Group),Yes
68158,68158,2019-10-01,OH,SERFF,DentalGuard Preferred - Individual,https://dentalexchange.guardianlife.com/providersearch,13,Individual,Yes
70318,70318,2019-10-01,OH,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,Individual,No
73292,73292,2019-10-01,OH,SERFF,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,14,Individual,No
74313,74313,2019-10-01,OH,SERFF,Paramount Insurance Company,http://www.MyParamount.org/MarketplaceDirectory,15,Individual,No
76018,76018,2019-10-01,OH,SERFF,Lincoln DentalConnect?,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",16,Individual,No
77552,77552,2019-10-01,OH,SERFF,CareSource 2,https://memberportal.caresource.com/App/oh/FindADoctor,17,Individual,No
77552,77552,2019-10-01,OH,SERFF,CareSource 3,https://memberportal.caresource.com/App/oh/FindADoctor,18,Individual,Yes
77552,77552,2019-10-01,OH,SERFF,CareSource 4,https://memberportal.caresource.com/App/oh/FindADoctor,19,Individual,Yes
77552,77552,2019-10-01,OH,SERFF,CareSource 5,https://memberportal.caresource.com/App/oh/FindADoctor,13,Individual,Yes
77552,77552,2019-10-01,OH,SERFF,CareSource 6,https://memberportal.caresource.com/App/oh/FindADoctor,13,Individual,Yes
78726,78726,2019-10-01,OH,SERFF,OH IEX Navigate,http://www.uhc.com/find-a-physician/xohnavigate,13,Individual,No
79539,79539,2019-10-01,OH,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,Individual,Yes
80627,80627,2019-10-01,OH,SERFF,Dentemax Network,http://www2.dentemax.com/Members/FindADentist.aspx,13,SHOP (Small Group),Yes
86728,86728,2019-10-01,OH,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,Individual,Yes
89819,89819,2019-10-01,OH,SERFF,DenteMax,https://www.truassure.com/find-a-provider,13,SHOP (Small Group),Yes
91261,91261,2019-10-01,OH,SERFF,"DenteMax, LLC",www.dentemax.com,13,Individual,Yes
92036,92036,2019-10-01,OH,SERFF,HealthSpan Select,http://www.healthspan.org/findaprovider,13,Individual,No
95466,95466,2019-10-01,OH,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,14,Individual,No
97596,97596,2019-10-01,OH,SERFF,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,15,Individual,No
99734,99734,2019-10-01,OH,SERFF,DSP PPO Network,http://Fad.dentalcareplus.com,16,Individual,No
99734,99734,2019-10-01,OH,SERFF,DCP HMO Network,http://Fad.dentalcareplus.com,17,Individual,No
99734,99734,2019-10-01,OH,SERFF,PPO On-Exchange Network,http://hixfad.dentalcareplus.com,18,Individual,No
99969,99969,2019-10-01,OH,SERFF,Mercy HMO Network,https://providersearch.medmutual.com/default.aspx?product=SM%2b,19,Individual,No
99969,99969,2019-10-01,OH,SERFF,Promedica HMO Network,https://providersearch.medmutual.com/default.aspx?product=SM%2b,20,Individual,No
